sid,post accu,
A1Y9D4RKC3BZQ3,[0.5],0.5
A1YCGICA8XCNBH,[0.6163522],0.6163522
A1YG4MA6SPSEW,[0.64150943],0.64150943
A1YGJPSS0T3O6J,[0.4875],0.4875
A1YQ54ZCCS1G1C,[0.5875],0.5875
A1YR0204H9JTNK,[0.65605096],0.65605096
A1YXTSIV0YB8RW,[0.52830189],0.52830189
A1YY9C43J4LJTF,[0.6163522],0.6163522
A1Z2QEEPKEK1X1,[0.65625],0.65625
A1ZNMX8WJCDKQQ,[0.68125],0.68125
A208A2GT4OHJOG,[0.64375],0.64375
A20KWU6IJJX5AT,[0.76875],0.76875
A20VSS4MA17WZ6,[0.69375],0.69375
A2179410P3XBIQ,[0.6125],0.6125
A21D9YDJU8K2QI,[0.57861635],0.57861635
A21OI3HYUF3J07,[0.7672956],0.7672956
A21ZK49H9LSSRY,[0.675],0.675
A21ZNPDJNBKCWG,[0.65625],0.65625
A220CQRMPT29DB,[0.6875],0.6875
A222R4PNCF08OF,[0.6125],0.6125
A2259HGMTESQVX,[0.63125],0.63125
A22DDO8NILSX6O,[0.63125],0.63125
A22J5H2RJVHOAA,[0.50943396],0.50943396
A22JJ0QDYX1JTP,[0.54716981],0.54716981
A22ZB2132UJB6Y,[0.61875],0.61875
A22ZZCICZDCSTY,[0.67515924],0.67515924
A235ULDV4XUVDM,[0.4875],0.4875
A237TMG0AIG9PX,[0.59748428],0.59748428
A23A5GN4EU95BU,[0.66225166],0.66225166
A24CG5BTB8KQ39,[0.53459119],0.53459119
A24FB6EEAEZKA4,[0.66875],0.66875
A2509PSPWX47EP,[0.76875],0.76875
A25F4TGI1HAZLZ,[0.66447368],0.66447368
A25LHXY3SAOVBV,[0.675],0.675
A261ZPN1DBO1GT,[0.53548387],0.53548387
A26U302WESU9UH,[0.72151899],0.72151899
A27UMIQQM5ELH,[0.52201258],0.52201258
A27YZB3G8P1DTE,[0.7875],0.7875
A27ZW1CY6TMKT8,[0.73125],0.73125
A288RSAGJBLY9,[0.69375],0.69375
A28JBDTFGFJ5NR,[0.68125],0.68125
A28UKEK37QVJCG,[0.75],0.75
A29PKMLH38N148,[0.76666667],0.76666667
A2AJA3UXBCKD9X,[0.5443038],0.5443038
A2AO52H6JDHA83,[0.61875],0.61875
A2APR9RN3LEJE8,[0.63125],0.63125
A2AWSN5CWONM8,[0.69426752],0.69426752
A2AXP68AJJ3B94,[0.79375],0.79375
A2B24SZ84FDQRO,[0.43949045],0.43949045
A2BIYAB893B8LQ,[0.78125],0.78125
A2BK45LZGGWPLX,[0.72151899],0.72151899
A2BLXPUFVNXEPT,[0.73417722],0.73417722
A2BWFW7YIT6SXA,[0.73584906],0.73584906
A2BXSQ5UU72FIM,[0.75],0.75
A2C3NX6FY216V5,[0.52348993],0.52348993
A2C9NR5DY668JU,[0.54487179],0.54487179
A2CAMPAA7650H2,[0.74842767],0.74842767
A2CISHIOILFDHN,[0.7875],0.7875
A2CMGWK84LFT84,[0.5033557],0.5033557
A2CWA5VQZ6IWMQ,[0.65],0.65
A2CY1TSQ3KKP5Q,[0.62658228],0.62658228
A2D3UKFHTXOX68,[0.66875],0.66875
A2DC6TG86OSCRK,[0.70440252],0.70440252
A2DOMBSKO75VV7,[0.7],0.7
A2DZV5E6PH5NC4,[0.78125],0.78125
A2E0X56TAIMWDQ,[0.69620253],0.69620253
A2E3O3O0PPX3IQ,[0.66875],0.66875
A2E72ZI1VESTMR,[0.66666667],0.66666667
A2EGX50U9PI5JM,[0.69230769],0.69230769
A2ELH7YDLFNJUZ,[0.7125],0.7125
A2ESBX4C2Q6TQY,[0.67924528],0.67924528
A2FAJQUVSEXZRN,[0.73125],0.73125
A2FN1RVZKLEV0U,[0.63924051],0.63924051
A2FOZBO97WR4RY,[0.50318471],0.50318471
A2FUQER3KRIXYJ,[0.77848101],0.77848101
A2G53Y36QD1ZGV,[0.6375],0.6375
A2G7F8S617H0BB,[0.63125],0.63125
A2GU5RTKQWJXNA,[0.45806452],0.45806452
A2GVON0W6E874S,[0.85],0.85
A2H557RQ3T3LPX,[0.52229299],0.52229299
A2HU1HGGYUO3X6,[0.6875],0.6875
A2I3X8R5TE3REY,[0.75625],0.75625
A2I43BDUPAM00C,[0.7],0.7
A2IUAIVTQ1DSCR,[0.58125],0.58125
A2J43FWL1Z0FV1,[0.725],0.725
A2JJ46H36C4R9,[0.6875],0.6875
A2JJAEQ8LHRWNV,[0.58125],0.58125
A2JKVAB2TIVMH2,[0.69811321],0.69811321
A2LJTCHPRZLGS7,[0.60625],0.60625
A2LSOY313QEZC5,[0.75625],0.75625
A2NCWQFEB8XW22,[0.56603774],0.56603774
A2O4P5TOYUJUQP,[0.62264151],0.62264151
A2OLSZ6DD9I239,[0.70886076],0.70886076
A2P5UFOTXOR08T,[0.64779874],0.64779874
A2QIX7DNN0DZY6,[0.64375],0.64375
A2R1LWOGQJTGRL,[0.58860759],0.58860759
A2R75YFKVALBXE,[0.64556962],0.64556962
A2RLY2I4U06ETD,[0.7375],0.7375
A2S6QOCFC3EAYH,[0.63291139],0.63291139
A2SEO53WD09OZP,[0.7375],0.7375
A2SLEMDA17XTZ1,[0.63057325],0.63057325
A2SNAXBDSA5P06,[0.56410256],0.56410256
A2T2RKM6XUTWK5,[0.69375],0.69375
A2THYJKAEJ0XG4,[0.6875],0.6875
A2TV18A7NQF6I5,[0.63125],0.63125
A2TXUNEHPTW3Z3,[0.78125],0.78125
A2TZAKMALWU021,[0.61875],0.61875
A2TZAXWOB3JMNV,[0.66025641],0.66025641
A2TZT2OMDQFLAE,[0.72327044],0.72327044
A2U5E76S0CBA69,[0.54140127],0.54140127
A2UAHW3Q7S45JP,[0.67295597],0.67295597
A2V2DBS6NCSIQP,[0.76875],0.76875
A2V3P1XE33NYC3,[0.73125],0.73125
A2VD7F5T1CDI6,[0.68125],0.68125
A2VF6506WDNXKS,[0.7],0.7
A2VNE375MVLU8J,[0.75796178],0.75796178
A2VSUCEXMNSUF5,[0.56687898],0.56687898
A2WH1XDJ91OSFA,[0.64150943],0.64150943
A2WJGI7XNUBRND,[0.69375],0.69375
A2WPHVMLLEV5ZB,[0.55],0.55
A2WQPFE3ZGE5N8,[0.775],0.775
A2WSSRWT4ZBHK3,[0.6835443],0.6835443
A2WTN1428D16MR,[0.63461538],0.63461538
A2WTNZHRALOHX8,[0.60625],0.60625
A2WZ71TT9AJPV,[0.56687898],0.56687898
A2XNMAZ318NXYC,[0.6875],0.6875
A2XU1TSQD45EB4,[0.73125],0.73125
A2Y9O62M75TPM6,[0.75796178],0.75796178
A2YCDNVHMPVFG6,[0.5625],0.5625
A2YO1U4FV1N5MN,[0.6375],0.6375
A2YYITZ8LPNJX1,[0.56962025],0.56962025
A2YZVS6MBFQQPQ,[0.7125],0.7125
A2Z0DI2L5GV87Y,[0.7],0.7
A2Z75NJBZ46RE9,[0.71518987],0.71518987
A2ZEE0T533JG2X,[0.62264151],0.62264151
A2ZIO0ZTIXOE9J,[0.79113924],0.79113924
A2ZL0F4X30YNMV,[0.55974843],0.55974843
A302KOFOYLD89A,[0.675],0.675
A30GCTXJ17JC3I,[0.6163522],0.6163522
A30GMGC1ADGYWB,[0.65625],0.65625
A30H28F41UBJGK,[0.60625],0.60625
A30J4IZCMCR31F,[0.66878981],0.66878981
A30S3NM2G8YALB,[0.52830189],0.52830189
A30VLIFQPJZ17P,[0.59748428],0.59748428
A30Z3CWKO1B6R7,[0.65625],0.65625
A31545Y7L2F07S,[0.78125],0.78125
A318574M8Q965P,[0.52229299],0.52229299
A321WQIFK10UV3,[0.61006289],0.61006289
A327V746DXH6ID,[0.6],0.6
A32LHQYJY0ELFS,[0.63522013],0.63522013
A33XXH6Q66EH34,[0.7625],0.7625
A348UZASXTNGWR,[0.7125],0.7125
A34CPKFZXBX1PO,[0.725],0.725
A34CQE6RGU49L7,[0.76875],0.76875
A34XR21XZ4ZPMB,[0.57861635],0.57861635
A35AHB2MZLBEVZ,[0.65],0.65
A363NKR14886XG,[0.76875],0.76875
A36EDYMS6VYHW1,[0.5875],0.5875
A36PRTZFECB76C,[0.62893082],0.62893082
A36YITYE70JBQQ,[0.65625],0.65625
A36ZKMRJCHF2HX,[0.60625],0.60625
A377LTGWJKY2IW,[0.7375],0.7375
A37XA1JSSYORAZ,[0.75625],0.75625
A37Y7BFBED60P0,[0.75316456],0.75316456
A38038BF5S70T7,[0.48125],0.48125
A38RHRTIP0PYNU,[0.5875],0.5875
A39HRVAJ5ISRL7,[0.74375],0.74375
A39K7LI5BVW4K8,[0.70625],0.70625
A39Y2UOHEAD0DT,[0.7625],0.7625
A3A4IN69KE5N7P,[0.6625],0.6625
A3APMO8WXVH1V0,[0.7125],0.7125
A3B6CJ8OHWI4AU,[0.73125],0.73125
A3B9QNYDDXGL9I,[0.78125],0.78125
A3BK3FRTQDW1S,[0.52201258],0.52201258
A3BLT959N9AEEK,[0.50625],0.50625
A3C99LYQMQISUF,[0.7125],0.7125
A3CDWPBKYDDASL,[0.50943396],0.50943396
A3CGQOJC28OVGN,[0.69620253],0.69620253
A3CI9V0ENNLUAT,[0.64375],0.64375
A3E3J0HD0G6AB5,[0.7],0.7
A3ERKH1ZX3VH0Z,[0.57333333],0.57333333
A3FH7YRKBEQ2LU,[0.66875],0.66875
A3FJ3XMXO8UAJ0,[0.73584906],0.73584906
A3FQ0QLNSBUSTD,[0.7625],0.7625
A3G73IWKEPXRUW,[0.42767296],0.42767296
A3GEXZD5FXGMHD,[0.62420382],0.62420382
A3GP8FXH7J96UK,[0.57232704],0.57232704
A3GWRDHAURRNK6,[0.80625],0.80625
A3H5L5LX61DGY2,[0.63125],0.63125
A3HSONMX6LNZR4,[0.79245283],0.79245283
A3I5P7QF8N9LPW,[0.75],0.75
A3IIA92PUAI331,[0.6625],0.6625
A3IKFI142RM8LE,[0.79874214],0.79874214
A3IXWFXJC2YKU7,[0.7],0.7
A3JDCVM1OXXOFG,[0.81012658],0.81012658
A3JG44GC9BIM58,[0.73125],0.73125
A3JWQDS7KDKLQM,[0.675],0.675
A3K55QAQ158W0P,[0.57861635],0.57861635
A3KJHBYLVDBQVF,[0.54193548],0.54193548
A3KKY9HXZRRAIV,[0.7625],0.7625
A3KTXAY9ZXOGWH,[0.65625],0.65625
A3KWYUV3VSNIZA,[0.77358491],0.77358491
A3L2CJTA12YOHG,[0.75],0.75
A3LC8JT9NKNKN,[0.71875],0.71875
A3LCO8WBGHAI4K,[0.77358491],0.77358491
A3LI98SL8OEDC0,[0.43870968],0.43870968
A3LT1TCMEGY73D,[0.50943396],0.50943396
A3M1FJQLYPR8X8,[0.64375],0.64375
A3M8A5YRDBHV8B,[0.75],0.75
A3MF22SGH75VO3,[0.60126582],0.60126582
A3MKQ62CNO0MM8,[0.67295597],0.67295597
A3MLNAZCS0Y2QP,[0.70440252],0.70440252
A3N1B3W5PS6D5S,[0.64375],0.64375
A3N5RLYH05PY8L,[0.50625],0.50625
A3N62A1YVDMKS5,[0.53691275],0.53691275
A3NM4Y7V4UEMM3,[0.575],0.575
A3NQK6VK36A4GA,[0.61006289],0.61006289
A3O9J3V0K06IP2,[0.47741935],0.47741935
A3ON3DL1CKGN4E,[0.60625],0.60625
A3OWF5KP7KMUNX,[0.53797468],0.53797468
A3PJLANVHZPRVO,[0.79375],0.79375
A3PRQ2GSU42718,[0.64150943],0.64150943
A3PW7MHOD2M6X9,[0.71333333],0.71333333
A3QQ2JW1N0Z49X,[0.69375],0.69375
A3R1X7QCXV61JJ,[0.6],0.6
A3R7L5UI9IEWGD,[0.53125],0.53125
A3REGSAW2MEXUE,[0.62264151],0.62264151
A3RQYEUBI0TVBL,[0.75625],0.75625
A3SITQVLF6JA08,[0.70625],0.70625
A3SOJ9C6L2U7AQ,[0.67295597],0.67295597
A3T8THFPERMABH,[0.60625],0.60625
A3TD3PWJ8BU2H1,[0.72916667],0.72916667
A3TG8FPBN2D1VT,[0.79375],0.79375
A3UC8KZ5O8FVX9,[0.64375],0.64375
A3UD7T1L80TCR3,[0.7125],0.7125
A3UG24UP4WQP39,[0.575],0.575
A3UJAEUA1BAK8O,[0.58125],0.58125
A3V5O8N34LPUSG,[0.74375],0.74375
A3VPD34C23PQTQ,[0.53020134],0.53020134
A3VZUPCZB4Q9XW,[0.7125],0.7125
A3W4MAKNDI1SXM,[0.7],0.7
A3XU8C72O6LCD,[0.74522293],0.74522293
A40AORVZ0PLJH,[0.46540881],0.46540881
A53S7J4JGWG38,[0.63694268],0.63694268
A5BCSSPC180AG,[0.6375],0.6375
A5E2P5F1AXYZ1,[0.6625],0.6625
A5FUU339LEP25,[0.65189873],0.65189873
A5M58F7N23SEE,[0.61875],0.61875
A5TI9UQEPLNWI,[0.68553459],0.68553459
A5TN0KXEPV4QP,[0.6918239],0.6918239
A5XXFZT973KSF,[0.75159236],0.75159236
A5ZNFLOZ9UVUO,[0.68125],0.68125
A6QR4K322HT3T,[0.71069182],0.71069182
A6RQ39L4WDLUW,[0.64150943],0.64150943
A6ZWMPYCMBT0Y,[0.80625],0.80625
A7P324L1TFL19,[0.68125],0.68125
A827A0PSD3R10,[0.58125],0.58125
A8CFS7FAITHXX,[0.625],0.625
A8JKAE3S49ZB,[0.52866242],0.52866242
A8UNVAKQHADKT,[0.73417722],0.73417722
A98E8M4QLI9RS,[0.6875],0.6875
A9N2E4Z18H9PB,[0.8125],0.8125
AA3ARQT2KLA04,[0.5375],0.5375
AA4O2W236E3FW,[0.66875],0.66875
AAR7SYLZ3MDZQ,[0.6125],0.6125
ABF5ENVB19SC4,[0.73584906],0.73584906
ABOM3BXRPQT02,[0.67295597],0.67295597
ABR849Y69MDQI,[0.725],0.725
AC4OHWAL2UI5E,[0.74842767],0.74842767
AC9BR5OXALJAH,[0.55128205],0.55128205
ACM7GDJASVO93,[0.72727273],0.72727273
AD3TJJF3AW5SO,[0.6625],0.6625
ADL6HFLKUSQOZ,[0.56493506],0.56493506
AE363E5ESWSXJ,[0.75625],0.75625
AEQT4MJIZFCZ4,[0.60625],0.60625
AET7NEH3VZ0V9,[0.70886076],0.70886076
AEUTD1DUJTF2I,[0.5],0.5
AEXA1CPBHT85H,[0.71698113],0.71698113
AF2RVFRGP7GXX,[0.52531646],0.52531646
AFSI4GMXWKC2U,[0.57232704],0.57232704
AG8PCITDPLLKU,[0.68553459],0.68553459
AGHI2V890A0OH,[0.69375],0.69375
AH4GIBPZ4N1VO,[0.64556962],0.64556962
AH4KZU52G2WCN,[0.64779874],0.64779874
AHA51EIEEVTPE,[0.78125],0.78125
AHEV3HZNQPO5S,[0.74213836],0.74213836
AI0K2LZWV73MB,[0.54375],0.54375
AIGUTKZMZ9LNR,[0.75471698],0.75471698
AIS4X2NYY3V1T,[0.61875],0.61875
AIZUOHKQT14OM,[0.45283019],0.45283019
AJ5P0SBP4GFY1,[0.59375],0.59375
AJNQ2PBD07FKE,[0.71875],0.71875
AJQGWGESKQT4Y,[0.67088608],0.67088608
AJTPDPN27UCUS,[0.8],0.8
AK5LNLWKVISPI,[0.6125],0.6125
AKMQH2MGTUWO9,[0.56603774],0.56603774
ALDQRWYZ8KQ9A,[0.675],0.675
ALQEVX2DSDWEQ,[0.76875],0.76875
ALRRK4B0VPPQ2,[0.75625],0.75625
AMA18W8F60Y2J,[0.7],0.7
AMHVH9MFHO5DE,[0.51592357],0.51592357
ANCCKNF1DKRZO,[0.55625],0.55625
ANINMMEAWLK7B,[0.71698113],0.71698113
ANV3ZKKIO6IF6,[0.5974026],0.5974026
ANVEC4QSKNJLF,[0.59375],0.59375
AODANWH0HK3JK,[0.64150943],0.64150943
AOEO9ZV81R0I4,[0.63125],0.63125
AP6WTJVPDJQPK,[0.75625],0.75625
APKTDTD9LK539,[0.64779874],0.64779874
APNVMR8JR1HSV,[0.7125],0.7125
APP89UTQL2CHZ,[0.64968153],0.64968153
APW4V8CE0TX6O,[0.7],0.7
AQ9CUPOYWCR7F,[0.66875],0.66875
AQGAWYR5DBRCP,[0.625],0.625
AQKPTR00R0X67,[0.7375],0.7375
AQXRHIMQ7UK7O,[0.75625],0.75625
AR14VE5BQFLKT,[0.58552632],0.58552632
ARJUW4XQOJNJR,[0.63291139],0.63291139
ARX6TEDA5Q0DB,[0.73417722],0.73417722
AS1KP4SMNONQC,[0.58125],0.58125
AS56NGGEVTZIX,[0.73248408],0.73248408
ASE79VYZNLPVD,[0.7625],0.7625
ATHFMB8TXGNQD,[0.58490566],0.58490566
ATJVY9O4CY5EX,[0.77987421],0.77987421
AU1DRUXNBAJ16,[0.63522013],0.63522013
AU954O2L5LLGJ,[0.75625],0.75625
AUD7TLZZGCN7W,[0.70625],0.70625
AUS42DYFLEAXL,[0.7625],0.7625
AV7OKGJ2PJO30,[0.53797468],0.53797468
AV8GCOTWEB6MP,[0.51612903],0.51612903
AVEUV5HGMBAQA,[0.7125],0.7125
AVIPOL2XSM41P,[0.7125],0.7125
AVJ7MQZ6AQF5M,[0.85],0.85
AWB4J1GY0YL1J,[0.67924528],0.67924528
AWHHFZC0BCNVF,[0.62025316],0.62025316
AWKUOA7M4P8YI,[0.65189873],0.65189873
AWN8RYDU3FO9E,[0.63924051],0.63924051
AWP6CD7XCNSSU,[0.66025641],0.66025641
AWVLT2L5AP873,[0.63522013],0.63522013
AWYJAKECMVVUX,[0.65189873],0.65189873
AXOJ3M1TZ7ZWI,[0.66242038],0.66242038
AY7WPVKHVNBLG,[0.66037736],0.66037736
AYIFHDQSXQJ6B,[0.61146497],0.61146497
AYRJKBYXBBMCJ,[0.58598726],0.58598726
AZ330Q7B1O9R6,[0.675],0.675
AZ5ZYUCAQ0XDL,[0.77564103],0.77564103
AZ8KL6F16ZS7G,[0.60377358],0.60377358
AZ9VGP5R8E9QB,[0.4875],0.4875
AZDIKC4W8GZIJ,[0.57861635],0.57861635
AZQX1CULIBR8W,[0.70440252],0.70440252
AZT19Y8A0811M,[0.64779874],0.64779874
,,0.65767705
