sid,post accu,
A24FB6EEAEZKA4,[0.6],0.6
A2531UD0IGT731,[0.6875],0.6875
A25LHXY3SAOVBV,[0.6875],0.6875
A26YJJHOW9HXUY,[0.69375],0.69375
A26Z8M2VSEWUU4,[0.675],0.675
A27ZW1CY6TMKT8,[0.70625],0.70625
A288RSAGJBLY9,[0.70625],0.70625
A2AWSN5CWONM8,[0.61783439],0.61783439
A2BLQ1GVEHJR8T,[0.65625],0.65625
A2CJNNTLFULCTH,[0.69871795],0.69871795
A2CWA5VQZ6IWMQ,[0.63125],0.63125
A2DOMBSKO75VV7,[0.58125],0.58125
A2DU0TGJDZWUCV,[0.73125],0.73125
A2E72ZI1VESTMR,[0.61006289],0.61006289
A2E7S35ZI3WBET,[0.56050955],0.56050955
A2FN0MPGK61HW,[0.55128205],0.55128205
A2FUQER3KRIXYJ,[0.71518987],0.71518987
A2G53Y36QD1ZGV,[0.68125],0.68125
A2GL2Y13IGLHLK,[0.49056604],0.49056604
A2GVON0W6E874S,[0.70625],0.70625
A2H0A9JR2ZDR24,[0.71518987],0.71518987
A2H6Q22X1V1FTX,[0.7],0.7
A2HJDLSU95MH8Q,[0.69375],0.69375
A2I14UHUQIH4L0,[0.67924528],0.67924528
A2I43BDUPAM00C,[0.60625],0.60625
A2INUUEUK5K065,[0.5625],0.5625
A2J43FWL1Z0FV1,[0.80625],0.80625
A2JD1QZEPKPD6L,[0.59615385],0.59615385
A2JJ46H36C4R9,[0.64375],0.64375
A2JJAEQ8LHRWNV,[0.55625],0.55625
A2JMIAOV67CPHI,[0.65],0.65
A2K6QV9HRJ4V7B,[0.5625],0.5625
A2KW17G25L25R8,[0.59748428],0.59748428
A2LJTCHPRZLGS7,[0.55625],0.55625
A2M9JNCHRKMCC4,[0.6375],0.6375
A2MF0OZ7Q0J4UP,[0.7125],0.7125
A2NMLTECRDWFN2,[0.53503185],0.53503185
A2OLQUU01EOJLH,[0.57594937],0.57594937
A2P22X4GQWQ8Z1,[0.65408805],0.65408805
A2P5UFOTXOR08T,[0.68553459],0.68553459
A2P8V5SKYLL5I4,[0.53459119],0.53459119
A2QIX7DNN0DZY6,[0.55625],0.55625
A2R1011DR8EXHQ,[0.69078947],0.69078947
A2S6QOCFC3EAYH,[0.61392405],0.61392405
A2SLEMDA17XTZ1,[0.59872611],0.59872611
A2TV18A7NQF6I5,[0.5875],0.5875
A2V3P1XE33NYC3,[0.65625],0.65625
A2VGFS03KCCR1Q,[0.56875],0.56875
A2VO8C41JJIQY9,[0.725],0.725
A2VPCWI6X1QCDF,[0.675],0.675
A2WSSRWT4ZBHK3,[0.64556962],0.64556962
A2WTNZHRALOHX8,[0.59375],0.59375
A2YCDNVHMPVFG6,[0.55625],0.55625
A2YZVS6MBFQQPQ,[0.61875],0.61875
A2Z75NJBZ46RE9,[0.59493671],0.59493671
A2ZDJLY20J6678,[0.5125],0.5125
A2ZIO0ZTIXOE9J,[0.63924051],0.63924051
A2ZZ7GUR0MNWDC,[0.6375],0.6375
A302KOFOYLD89A,[0.68125],0.68125
A30GCTXJ17JC3I,[0.57861635],0.57861635
A30H28F41UBJGK,[0.55625],0.55625
A30VLIFQPJZ17P,[0.62264151],0.62264151
A30Z3CWKO1B6R7,[0.675],0.675
A318574M8Q965P,[0.49681529],0.49681529
A327V746DXH6ID,[0.6125],0.6125
A32LHQYJY0ELFS,[0.6918239],0.6918239
A32W24TWSWXW,[0.6875],0.6875
A34051YREUMGHU,[0.71069182],0.71069182
A342YLIMT6THWO,[0.64375],0.64375
A348UZASXTNGWR,[0.59375],0.59375
A34DYM8J0X5VK,[0.575],0.575
A34VID9K8BKKSH,[0.67924528],0.67924528
A362RXUHDXF7EA,[0.56603774],0.56603774
A363NKR14886XG,[0.78125],0.78125
A36EDYMS6VYHW1,[0.5125],0.5125
A36PRTZFECB76C,[0.60377358],0.60377358
A371H3PQPR2Z8J,[0.66455696],0.66455696
A377LTGWJKY2IW,[0.73125],0.73125
A37DKV7XQI7N5J,[0.70625],0.70625
A37XA1JSSYORAZ,[0.6625],0.6625
A38RHRTIP0PYNU,[0.58125],0.58125
A39J8MSTUDVH0D,[0.60377358],0.60377358
A39K7LI5BVW4K8,[0.65625],0.65625
A3APMO8WXVH1V0,[0.68125],0.68125
A3B6CJ8OHWI4AU,[0.65],0.65
A3BBR5O4W6XHBV,[0.64150943],0.64150943
A3C2DKCZLI304P,[0.53543307],0.53543307
A3CDWPBKYDDASL,[0.50943396],0.50943396
A3CGQOJC28OVGN,[0.63291139],0.63291139
A3CWEN6Y21V7TL,[0.65822785],0.65822785
A3FH7YRKBEQ2LU,[0.7625],0.7625
A3FJ3XMXO8UAJ0,[0.71069182],0.71069182
A3G5IPGLH1IIZN,[0.7625],0.7625
A3GHYD28ZZ3IEN,[0.55625],0.55625
A3GMRPF5MCQVGV,[0.7125],0.7125
A3GP8FXH7J96UK,[0.58490566],0.58490566
A3GRGGYSMH5PNI,[0.5625],0.5625
A3GWRDHAURRNK6,[0.71875],0.71875
A3HGCI4HL815H,[0.63125],0.63125
A3JAU7FJ0JJ1IU,[0.7125],0.7125
A3JDCVM1OXXOFG,[0.73417722],0.73417722
A3JPWEQUCQNQDB,[0.5443038],0.5443038
A3KLR6YNRYKYJ3,[0.625],0.625
A3KWYUV3VSNIZA,[0.71069182],0.71069182
A3LI98SL8OEDC0,[0.41290323],0.41290323
A3M1FJQLYPR8X8,[0.61875],0.61875
A3MELYYGRJ61SX,[0.70625],0.70625
A3MTNLK7KQ89WE,[0.5875],0.5875
A3PFU4042GIQLE,[0.63225806],0.63225806
A3PJLANVHZPRVO,[0.78125],0.78125
A3PQVDFT21IISU,[0.775],0.775
A3PTOOTI7ESD5W,[0.51875],0.51875
A3QIG18VHBXBSZ,[0.66037736],0.66037736
A3R1X7QCXV61JJ,[0.55483871],0.55483871
A3R5P4URN7QKU8,[0.4625],0.4625
A3SRVRFTL8413I,[0.55625],0.55625
A3SSR32EZYJ8QD,[0.68125],0.68125
A3TD3PWJ8BU2H1,[0.52777778],0.52777778
A3UZW1NTOX6I15,[0.69426752],0.69426752
A3VO1VCYS30YGW,[0.58860759],0.58860759
A3VYUJ2USDULKC,[0.5974026],0.5974026
A3W4MAKNDI1SXM,[0.66875],0.66875
A5BCSSPC180AG,[0.675],0.675
A6AU0NC2XUGW,[0.57232704],0.57232704
A6QR4K322HT3T,[0.59119497],0.59119497
A8E99XNOTT390,[0.59375],0.59375
A8UNVAKQHADKT,[0.56962025],0.56962025
A8X1YI90JPSGP,[0.75625],0.75625
A98E8M4QLI9RS,[0.7625],0.7625
AB3L4DBGHX7PG,[0.61392405],0.61392405
AB8BRFF4ZTZ40,[0.75],0.75
ABF5ENVB19SC4,[0.71069182],0.71069182
ABR849Y69MDQI,[0.65625],0.65625
ACM7GDJASVO93,[0.67532468],0.67532468
ACOUEGRDJO7B6,[0.54375],0.54375
AD3TJJF3AW5SO,[0.70625],0.70625
ADL6HFLKUSQOZ,[0.53896104],0.53896104
AEXA1CPBHT85H,[0.71069182],0.71069182
AFERIASET17LW,[0.59375],0.59375
AFXQR60UTDKIY,[0.66666667],0.66666667
AGHKGWDYPVDFE,[0.69375],0.69375
AGPTT5Z7VEBW0,[0.65625],0.65625
AIGUTKZMZ9LNR,[0.80503145],0.80503145
AIS4X2NYY3V1T,[0.625],0.625
AIZUOHKQT14OM,[0.53459119],0.53459119
AJNQ2PBD07FKE,[0.68125],0.68125
AJQGWGESKQT4Y,[0.62658228],0.62658228
AJTPDPN27UCUS,[0.7625],0.7625
AK5LNLWKVISPI,[0.54375],0.54375
AKJAMVEVMQPHS,[0.75625],0.75625
ALQEVX2DSDWEQ,[0.75],0.75
AM0R6CV53UZ2C,[0.50943396],0.50943396
AM1EIZHV3K7F2,[0.63291139],0.63291139
AMHVH9MFHO5DE,[0.70063694],0.70063694
ANV3ZKKIO6IF6,[0.57792208],0.57792208
AP6WTJVPDJQPK,[0.73125],0.73125
APW4V8CE0TX6O,[0.65],0.65
APXFQMO4UO5XQ,[0.55625],0.55625
AQ9CUPOYWCR7F,[0.64375],0.64375
AQXRHIMQ7UK7O,[0.6375],0.6375
AR5QVMHIITZSZ,[0.66875],0.66875
ARI1EMAHUA9PO,[0.6163522],0.6163522
ARJUW4XQOJNJR,[0.50632911],0.50632911
AS1KP4SMNONQC,[0.625],0.625
AS7HQZRGQ8CDO,[0.6875],0.6875
ASE79VYZNLPVD,[0.775],0.775
AT8DDSZUBOC80,[0.70625],0.70625
AU3AMYVBJ9DQ2,[0.6163522],0.6163522
AU954O2L5LLGJ,[0.725],0.725
AUYGA5NAC1IO6,[0.70625],0.70625
AV7OKGJ2PJO30,[0.55063291],0.55063291
AVIPOL2XSM41P,[0.625],0.625
AVJ7MQZ6AQF5M,[0.70625],0.70625
AVMRJOB0ZA7PB,[0.65605096],0.65605096
AWB4J1GY0YL1J,[0.59119497],0.59119497
AWKUOA7M4P8YI,[0.60759494],0.60759494
AWMJZ6KVK2BBP,[0.6875],0.6875
AYN0TD4NTSBI3,[0.5875],0.5875
AYTH0E5PUXWX8,[0.69811321],0.69811321
AZ330Q7B1O9R6,[0.61875],0.61875
AZ8KL6F16ZS7G,[0.58490566],0.58490566
,,
,,0.635372264
