id, varRNN, varRL
A2YCDNVHMPVFG6, -113.2253931998301, -114.23254709168596
A2YUEEOJT5NQXV, -147.83548337521538, -194.4704884203262
A2YZVS6MBFQQPQ, -153.41013546408374, -181.1298273295907
A2Z0DI2L5GV87Y, -153.95575266469794, -145.55629083089184
A2ZIO0ZTIXOE9J, -136.37212692335999, -215.3269412749784
A2ZL0F4X30YNMV, -124.37663118912093, -110.13967131384129
A2ZZ7GUR0MNWDC, -116.82658631423178, -138.02572771630997
A302KOFOYLD89A, -134.53826323440947, -145.6978135499651
A30GCTXJ17JC3I, -135.12924006864623, -112.18924267691628
A30H28F41UBJGK, -147.61626908786727, -112.89095100222147
A30VLIFQPJZ17P, -139.6556824683016, -128.17938047227653
A30ZF45ASY02Z6, -137.22160161310453, -110.89636468314242
A31545Y7L2F07S, -158.96605477525617, -270.0519287152421
A318574M8Q965P, -130.34541358120626, -113.32285891988529
A31PXEBRLT9LW, -131.31494025748398, -121.37643943022378
A321WQIFK10UV3, -140.01171590346905, -145.2422254898769
A327V746DXH6ID, -131.55041879046072, -128.1792972798298
A32EDXXUOTLBPP, -114.54940440960289, -114.80367618127265
A32LHQYJY0ELFS, -137.16428816091405, -123.20121500167572
A32W24TWSWXW, -103.6743717227, -126.86585802274176
A33JAZ9472BD3T, -106.942383396488, -141.5126355969609
A34051YREUMGHU, -118.91092995904526, -141.22726078714786
A342YLIMT6THWO, -128.51621973618768, -125.97554281374646
A34DYM8J0X5VK, -147.4965857402797, -126.05626761317525
A35QZFRG4FKK3Z, -125.889650347838, -204.09260889635493
A362RXUHDXF7EA, -133.10392390342972, -113.47279146809556
A36EDYMS6VYHW1, -121.19884246126139, -111.81030120683792
A36PRTZFECB76C, -116.99277274132002, -146.17140459088995
A36UNYMDBED99W, -125.35755230996561, -128.5743091057771
A371H3PQPR2Z8J, -129.3336085229729, -177.60226105809429
A37PNAIK1TKLVS, -139.52703798257573, -367.5942787790065
A38RHRTIP0PYNU, -128.59436426748098, -111.13519625194733
A39J8MSTUDVH0D, -126.57177792662084, -127.52267920335554
A3B6CJ8OHWI4AU, -129.33542579730585, -145.2454522097368
