id, varRNN, varRL
A34051YREUMGHU, -109.73163326639803, -141.22726078714786
A342YLIMT6THWO, -120.4456680976077, -125.97554281374646
A348UZASXTNGWR, -132.2012042168885, -128.41701549262078
A34DYM8J0X5VK, -133.46816915064267, -126.05626761317525
A34VID9K8BKKSH, -116.99899845480097, -123.04228790466784
A362RXUHDXF7EA, -126.9510263813307, -113.47279146809556
A363NKR14886XG, -136.50719361995135, -182.9666996686139
A36EDYMS6VYHW1, -127.28405665617974, -111.81030120683792
A36PRTZFECB76C, -123.75195432414836, -146.17140459088995
A371H3PQPR2Z8J, -136.56876356129908, -177.60226105809429
A377LTGWJKY2IW, -141.7168757237467, -173.12701576813618
A37DKV7XQI7N5J, -144.9256637959219, -247.09387010671938
A37XA1JSSYORAZ, -140.08083871435096, -229.42939310368405
A38RHRTIP0PYNU, -121.82064929030184, -111.13519625194733
A39J8MSTUDVH0D, -119.86476229764912, -127.52267920335554
A39K7LI5BVW4K8, -140.79239709741145, -183.45846616179642
A3APMO8WXVH1V0, -136.9711212168748, -189.0300372891373
A3B6CJ8OHWI4AU, -128.07457290611612, -145.2454522097368
A3BBR5O4W6XHBV, -119.59635591025855, -115.4433778331694
A3C2DKCZLI304P, -100.50265110772105, -89.02087890758959
A3CDWPBKYDDASL, -129.67429160719752, -113.16357536958766
A3CGQOJC28OVGN, -121.32212044525265, -160.72433358334342
A3CWEN6Y21V7TL, -139.62915657834404, -191.85549395276263
A3FH7YRKBEQ2LU, -126.64842366484278, -140.93271215317145
A3FJ3XMXO8UAJ0, -123.27280770027126, -224.788056905306
A3G5IPGLH1IIZN, -121.66814436333544, -157.62441574099634
A3GHYD28ZZ3IEN, -105.58964455634619, -111.15469309077992
A3GMRPF5MCQVGV, -146.93595743464746, -161.1886807193687
A3GP8FXH7J96UK, -107.73365422724461, -127.32767767550541
A3GRGGYSMH5PNI, -119.63351063003579, -112.03367288330884
A3GWRDHAURRNK6, -151.597726144924, -263.41738904724997
A3HGCI4HL815H, -136.14403917491342, -162.04441267403405
A3JAU7FJ0JJ1IU, -118.94048215516236, -161.18053452745704
A3JDCVM1OXXOFG, -144.80279938207815, -194.01538187585044
A3JPWEQUCQNQDB, -109.64101838156421, -113.72704873675289
A3KLR6YNRYKYJ3, -144.78047254214775, -195.55100522321305
A3KWYUV3VSNIZA, -147.43484315209864, -285.49160642069154
A3LI98SL8OEDC0, -118.25897543408422, -107.56238937360888
A3M1FJQLYPR8X8, -144.32029677158917, -159.08723823914704
A3MELYYGRJ61SX, -140.69028425519667, -162.6816720573639
A3MTNLK7KQ89WE, -115.29000139342415, -111.0062205835436
A3PFU4042GIQLE, -140.073330020241, -173.15741915726403
A3PJLANVHZPRVO, -129.59223507370766, -179.40721293899793
A3PQVDFT21IISU, -147.28715350351246, -147.66775237225283
A3PTOOTI7ESD5W, -114.91717837226253, -111.22096127621042
A3QIG18VHBXBSZ, -114.4612427029038, -134.43250479198556
A3R1X7QCXV61JJ, -108.10957633920805, -107.45732970758866
A3R5P4URN7QKU8, -135.03996461068772, -111.17490025816606
A3SRVRFTL8413I, -105.09320792740601, -122.48689594995172
A3SSR32EZYJ8QD, -139.925874642341, -170.63423604729192
A3TD3PWJ8BU2H1, -121.34670427687358, -140.59641522960953
A3UZW1NTOX6I15, -120.19864202666412, -190.57313553816797
A3VO1VCYS30YGW, -128.40907974438272, -111.1446860737214
A3VYUJ2USDULKC, -102.87078046610486, -114.53194225160568
A3W4MAKNDI1SXM, -115.23656646852739, -121.06841169762167
A5BCSSPC180AG, -108.02669603667287, -129.2102171709726
A6AU0NC2XUGW, -127.52319513510295, -114.44927210608738
A6QR4K322HT3T, -147.77137284168194, -177.08446734026631
A8E99XNOTT390, -128.83438564162745, -172.25344660452484
A8UNVAKQHADKT, -127.96392552185615, -125.689700152441
A8X1YI90JPSGP, -112.56914457222553, -246.94694549353525
A98E8M4QLI9RS, -115.44785526224253, -153.1841983512077
AB3L4DBGHX7PG, -108.3347872353871, -145.70914660397784
AB8BRFF4ZTZ40, -136.66603068241764, -182.4350989941042
ABF5ENVB19SC4, -116.63521782595971, -267.02340227938356
ABR849Y69MDQI, -134.23560800273555, -206.45492012383073
ACM7GDJASVO93, -131.61133104872746, -134.33105118496113
ACOUEGRDJO7B6, -96.04025432406539, -111.27574406864554
AD3TJJF3AW5SO, -129.68014656602824, -148.76860022344363
ADL6HFLKUSQOZ, -105.97783098650096, -110.08762274387452
AEXA1CPBHT85H, -135.47647731480203, -214.87710677020235
AFERIASET17LW, -108.33668208782544, -132.88898905322347
AFXQR60UTDKIY, -118.3140732619419, -177.79849091960176
AGHKGWDYPVDFE, -133.6797104171159, -149.87825599178234
AGPTT5Z7VEBW0, -111.89738152102242, -123.77477991433712
AIGUTKZMZ9LNR, -130.5135787120296, -176.0991769547469
AIS4X2NYY3V1T, -116.18503382041614, -141.56300543592442
AIZUOHKQT14OM, -114.67134415550419, -109.7506778226335
AJNQ2PBD07FKE, -136.41407352127027, -154.93945291359077
AJQGWGESKQT4Y, -116.77723903839201, -138.30536159745
AJTPDPN27UCUS, -159.04617334417136, -223.29448560907642
AK5LNLWKVISPI, -113.5548727483013, -121.27364403395048
AKJAMVEVMQPHS, -119.03799532058173, -139.72968655470686
ALQEVX2DSDWEQ, -140.57856607488353, -222.71718457307708
AM0R6CV53UZ2C, -129.80770305109638, -110.3205547482345
AM1EIZHV3K7F2, -116.87058517564756, -112.53181299583976
AMHVH9MFHO5DE, -102.86514115305401, -108.04774055359563
ANV3ZKKIO6IF6, -127.9462128324962, -117.74197799748988
AP6WTJVPDJQPK, -149.94073324293603, -197.644106479531
APW4V8CE0TX6O, -119.70420805654406, -139.94277716529064
APXFQMO4UO5XQ, -109.14786850938908, -114.36015047541756
AQ9CUPOYWCR7F, -116.49135357496078, -130.69844776518573
AQXRHIMQ7UK7O, -134.06913052505755, -175.37146392316248
AR5QVMHIITZSZ, -145.55666222612723, -195.23935831428562
ARI1EMAHUA9PO, -122.99373744435336, -140.0363461666384
ARJUW4XQOJNJR, -111.72175551840996, -115.9139532259727
AS1KP4SMNONQC, -130.75712634195057, -119.95808830412734
AS7HQZRGQ8CDO, -141.9998367193957, -204.12312471897627
ASE79VYZNLPVD, -143.0784091310846, -203.883625489148
AT8DDSZUBOC80, -136.60961322671795, -150.2660098326257
AU3AMYVBJ9DQ2, -113.532558187944, -110.0047072326034
AU954O2L5LLGJ, -130.128906254228, -177.4480113722329
AUYGA5NAC1IO6, -113.43651311322208, -160.26303488397562
AV7OKGJ2PJO30, -131.25860546402916, -110.28893884017874
AVIPOL2XSM41P, -141.49642844974773, -151.73250619346103
AVJ7MQZ6AQF5M, -154.83283379468793, -271.0228745684112
AVMRJOB0ZA7PB, -113.08844409690104, -134.54970523493716
AWB4J1GY0YL1J, -141.20532383615904, -145.38845867056406
AWKUOA7M4P8YI, -131.00738007893986, -114.9878801577781
AWMJZ6KVK2BBP, -145.61331529608145, -132.25136724175698
AYN0TD4NTSBI3, -121.33628564701985, -118.51687141384105
AYTH0E5PUXWX8, -117.49940099867112, -227.36441593560158
AZ330Q7B1O9R6, -134.16039510663003, -145.89079253640824
AZ8KL6F16ZS7G, -113.997361375938, -110.35781666152675
