id, varRNN, varRL
A6ZWMPYCMBT0Y, -156.02895979664112, -165.98252382560233
A8UNVAKQHADKT, -140.2268337135052, -125.689700152441
A9EQ4FWCUQVBL, -124.72056768740273, -109.96924505104334
A9N2E4Z18H9PB, -139.80999517353584, -236.27229917700262
A9XRCLB9YQA31, -552.9673619246998, -108.67013056387056
AAADOFXQJAVKR, -160.29449579288442, -103.8612848552908
AAVXVUCG3TY5E, -114.6199888212847, -107.63221512406274
AAW3ZDECLGIMV, -134.6113160742387, -138.8951412165929
AB8PO6YYQK3YH, -147.6865577173262, -142.36220590303546
AB9UVOKF0TQXB, -127.71625951469527, -111.51237685399013
ACM7GDJASVO93, -131.54673619414837, -134.33105118496113
ADU7XJYUJLGNA, -151.6317907730881, -168.44368779165816
AET7NEH3VZ0V9, -129.8619387880307, -124.13628949245411
AEUTD1DUJTF2I, -136.48919953268089, -107.50717094311374
AF1R0RDMKDNJX, -147.03531214279866, -311.67153415845587
AG8PCITDPLLKU, -155.12634429774835, -238.63322655958305
AGHKGWDYPVDFE, -153.8779076675405, -149.87825599178234
AH4KZU52G2WCN, -130.28931802871702, -148.89422498006812
AHEV3HZNQPO5S, -139.5342334369617, -148.959280442717
AHIEURVG73I4V, -138.05232414860387, -111.1081465973541
AI0K2LZWV73MB, -156.22865011819732, -133.38617703941202
AI4AO0O0WIJF7, -143.3028580681815, -247.4863295993433
AIS4X2NYY3V1T, -139.72476662081507, -141.56300543592442
AJ5P0SBP4GFY1, -139.74408506882244, -114.12764654686224
AJD65G9H2QUE9, -135.05886930912482, -170.00284185183605
AJE5OG666CBAC, -147.68772105782767, -109.4995242135482
AJTLLYV8O5FQU, -128.97549656728626, -117.88040608546244
AKKRC4KZTELS, -125.56435856575732, -105.37170911781942
AKLP966YN2LVC, -113.94258977787445, -95.21266138154584
AKMOBFEEKW378, -137.86950224539524, -129.27329468537184
AKMQH2MGTUWO9, -122.39657056788131, -108.72834684997244
AKQAI78JTXXC9, -132.77824883712142, -144.59972311134538
ALDQRWYZ8KQ9A, -136.92490257084572, -327.2225615259159
ALRRK4B0VPPQ2, -128.61781260600466, -187.74978809719295
ANCCKNF1DKRZO, -126.78320149939366, -124.44775636862087
ANO8YBLKJIO1E, -133.24149613687743, -104.22770578843132
ANVEC4QSKNJLF, -121.14461125311347, -118.63435043930194
APKTDTD9LK539, -128.13080638273377, -136.52011141312332
APP89UTQL2CHZ, -145.53995795484036, -110.50736923554099
AQK19RNVF9VCT, -137.96988452973187, -110.12797042763721
AR39OP4746H4F, -132.01759773354624, -126.82805492646872
AS1KP4SMNONQC, -157.8672763722465, -119.95808830412734
