id, varRNN, varRL
A2ZEE0T533JG2X, -121.2874313156873, -122.16585891663412
A2ZOHYAWFY5TQI, -130.9810619664162, -111.07212060140724
A30J4IZCMCR31F, -125.02909165586648, -128.9869420793936
A31IIDT1S31E25, -123.114931618022, -111.03818418847169
A31PQA4EYWSQI4, -99.67204525214852, -105.02548716330845
A32156CGIMNLBM, -150.39471369333594, -111.78001982230131
A33UTM8NL7S0D6, -131.8557647796444, -105.0627040628243
A345TDMHP3DQ3G, -122.02283771148613, -154.42250118081242
A34CPKFZXBX1PO, -132.1607217424836, -192.62185182961701
A34XR21XZ4ZPMB, -140.73955130651822, -113.79915366559628
A3503625JEYO1I, -126.92191459339047, -221.83958279888887
A363NKR14886XG, -131.41917278547282, -182.9666996686139
A3654R5IHKA52J, -128.45184853143294, -105.69811925957558
A36MQHIULG0E6C, -110.90905578508747, -109.14515433145908
A36RRKY24M6NL8, -119.64818115615351, -109.24222444059646
A36YITYE70JBQQ, -120.82092616367648, -145.81624651868182
A37025YQUW9ACI, -905.2577158615748, -111.93295437098783
A373LECBA7JXKD, -111.10238376857536, -107.94389576135137
A376IFMV0UCZP2, -143.61564364895034, -110.43676422025969
A37PNAIK1TKLVS, -121.48442865562666, -367.5942787790065
A37XA1JSSYORAZ, -130.65472640119773, -229.42939310368405
A397NXIY82FXXD, -66.24562053090253, -107.90832247311673
A399A8PB6ITVAG, -130.42811396234052, -111.02930526534058
A39Y2UOHEAD0DT, -116.4860779677337, -142.0649014812775
A3ACSVUU6YI92U, -120.46285175440511, -159.47887650952836
A3APMO8WXVH1V0, -126.42595289714517, -189.0300372891373
A3CDWPBKYDDASL, -129.85334015801828, -113.16357536958766
A3DR9RNUCUM0HF, -139.66680969250837, -157.31079511473416
A3DUAHX5VT0ZMY, -119.52944705614262, -136.6604065986088
A3GEXZD5FXGMHD, -114.02031855552153, -138.48398071699998
A3HHY0ZZ6PC2YW, -66.69667425050004, -110.49114649242087
A3HP7L563UF5DW, -143.02134130155895, -206.59114004068024
A3I4Q8EW2ZLXSU, -203.21998833013265, -111.51075993365228
A3IOPUZ29U29SA, -128.11438047519297, -110.50860045445899
A3J2DV36CJYSXQ, -264.3714453492642, -112.09940500824106
A3KKY9HXZRRAIV, -129.91693353571972, -147.9875704780161
A3L1E2BDYZGGY5, -115.0835488756338, -108.10409495605842
A3L2VS3998R77L, -137.54683489220668, -130.4114549909368
A3LMVIJG7ND5UN, -137.37952935537217, -140.5509762518495
A3LT1TCMEGY73D, -115.61956050524026, -110.70949571887678
A3M6YNC0RI36QY, -252.8897797976073, -111.47257436071604
A3MA5BJ4I2JAO2, -143.79430759967278, -197.95345947729817
A3MF22SGH75VO3, -117.15837835459062, -138.32394776681278
A3MKQ62CNO0MM8, -115.49807027087485, -156.5805131275328
A3MLNAZCS0Y2QP, -126.72994692785156, -293.32180359915725
A3N62A1YVDMKS5, -112.53747946870422, -105.59443715226475
A3NAEEY1J3T56D, -124.37604540397541, -109.14234583842041
A3NI2W5HH47HP6, -128.35868895810944, -193.82377335787746
A3NM4Y7V4UEMM3, -124.69912840933934, -131.85248654311204
A3NQUEB4PGNKZ7, -117.38739809814767, -109.52982465837556
A3NQXTG2PLSHSV, -128.3575247458462, -110.73894258004866
A3O9J3V0K06IP2, -121.49051030083827, -108.59048939983667
A3P1BYNYNVNMNA, -128.26160923574682, -109.65943761840994
A3PWRZ67TPKZPU, -124.31906794946978, -111.07969839769427
A3R4ZSD6YI7B7P, -133.42402983445692, -115.60647563955521
A3R6Z6HDL5JGM6, -141.66221915883074, -104.34228729866298
A3RQ6SG91VBOF8, -205.73899796780498, -110.30510161534612
A3RZAUNCBSSMK4, -550.4214854288826, -106.87319204412304
A3S51CYI47OM6K, -128.74412241744133, -110.21621175355142
A3S5XPHDMQ2ESR, -97.5464507670405, -100.95942122017694
A3STW7EL76T5YN, -99.92011210826438, -113.30462121344516
A3TRNNPY5KJEUR, -101.03621825513524, -92.44383183422416
A3UJAEUA1BAK8O, -101.41797030417972, -127.8855097144713
A3UYF2OT5REMG0, -121.11349970200335, -109.13886334961614
A3V06PKJGI7OY, -111.8101828030067, -109.97564025564385
A3VFQR2OR8L4CU, -130.71007149875516, -110.26864506312727
A3VK7AHISCDGAM, -131.87799572852106, -109.72792431874656
A3VPD34C23PQTQ, -135.6340814989488, -103.18094627598083
A3XU8C72O6LCD, -124.27655683812937, -184.47454486027323
A47UGZ5QR0VV9, -83.53926960515324, -65.9976191583018
A5LBQCECTTYXZ, -126.61243360805358, -109.59823915877769
A5M58F7N23SEE, -140.736066819757, -113.99814106431234
A5NRU6MXE2ZCC, -30.587303060096744, -106.94482859755348
A5XXFZT973KSF, -126.97013474793141, -181.5594085481697
A7G6TFAYTV2FC, -114.40129773853116, -125.69608011398986
A7O6BHXX3BW97, -134.33514282080492, -111.05831556176746
A8EPYZKX470Z2, -121.21907922754774, -110.56694726005598
A8JKAE3S49ZB, -117.09249449191432, -108.69349968470297
A9EQ4FWCUQVBL, -147.05208698842935, -109.96924505104334
A9XRCLB9YQA31, -819.2745883359663, -108.67013056387056
AA1Y56MOQY6X3, -98.24934927586803, -109.29916439689461
AAADOFXQJAVKR, -137.01634226470122, -103.8612848552908
AALXX2P1V0A41, -132.38783805257623, -156.36047365432128
AAP4Q6KBJ2NRO, -130.58080753466803, -109.98401820786597
AAVXVUCG3TY5E, -95.87823045616896, -107.63221512406274
