id, varRNN, varRL
A3QIG18VHBXBSZ, -105.24627667206302, -134.43250479198556
A3R1X7QCXV61JJ, -104.64695119759094, -107.45732970758866
A3R5P4URN7QKU8, -124.7192377089369, -111.17490025816606
A3SRVRFTL8413I, -107.48722113862263, -122.48689594995172
A3SSR32EZYJ8QD, -120.30604421165931, -170.63423604729192
A3TD3PWJ8BU2H1, -108.2477395548993, -140.59641522960953
A3UZW1NTOX6I15, -108.20607761516747, -190.57313553816797
A3VO1VCYS30YGW, -127.08888024315267, -111.1446860737214
A3VYUJ2USDULKC, -101.75244676607277, -114.53194225160568
A3W4MAKNDI1SXM, -122.08604032844387, -121.06841169762167
A5BCSSPC180AG, -113.01052562289252, -129.2102171709726
A6AU0NC2XUGW, -118.19496795894871, -114.44927210608738
A6QR4K322HT3T, -132.18481041850262, -177.08446734026631
A8E99XNOTT390, -116.68485973578963, -172.25344660452484
A8UNVAKQHADKT, -117.26149467125063, -125.689700152441
A8X1YI90JPSGP, -103.93564426686324, -246.94694549353525
A98E8M4QLI9RS, -105.7438154285207, -153.1841983512077
AB3L4DBGHX7PG, -117.17817009881495, -145.70914660397784
AB8BRFF4ZTZ40, -119.9681782219487, -182.4350989941042
ABF5ENVB19SC4, -117.51227086959226, -267.02340227938356
ABR849Y69MDQI, -118.11910354020152, -206.45492012383073
ACM7GDJASVO93, -111.99730075022929, -134.33105118496113
ACOUEGRDJO7B6, -94.21567797080871, -111.27574406864554
AD3TJJF3AW5SO, -114.12426867531305, -148.76860022344363
ADL6HFLKUSQOZ, -105.78395650620844, -110.08762274387452
AEXA1CPBHT85H, -128.01873175467153, -214.87710677020235
AFERIASET17LW, -115.76628500038503, -132.88898905322347
AFXQR60UTDKIY, -118.40508621639776, -177.79849091960176
AGHKGWDYPVDFE, -118.66521711367692, -149.87825599178234
AGPTT5Z7VEBW0, -109.84758411111478, -123.77477991433712
AIGUTKZMZ9LNR, -125.61604090310048, -176.0991769547469
AIS4X2NYY3V1T, -112.44635639311056, -141.56300543592442
AIZUOHKQT14OM, -110.35881127472021, -109.7506778226335
AJNQ2PBD07FKE, -121.54334019224345, -154.93945291359077
AJQGWGESKQT4Y, -109.24189135632204, -138.30536159745
AJTPDPN27UCUS, -132.97942596907234, -223.29448560907642
AK5LNLWKVISPI, -112.08439673753313, -121.27364403395048
AKJAMVEVMQPHS, -105.26403360362282, -139.72968655470686
ALQEVX2DSDWEQ, -130.2247185700574, -222.71718457307708
AM0R6CV53UZ2C, -128.60411102784764, -110.3205547482345
AM1EIZHV3K7F2, -107.20785614895573, -112.53181299583976
AMHVH9MFHO5DE, -102.95698306743118, -108.04774055359563
ANV3ZKKIO6IF6, -119.11376567946749, -117.74197799748988
AP6WTJVPDJQPK, -135.57209629184055, -197.644106479531
APW4V8CE0TX6O, -113.73182285225215, -139.94277716529064
APXFQMO4UO5XQ, -111.13729036104374, -114.36015047541756
AQ9CUPOYWCR7F, -113.71329618780416, -130.69844776518573
AQXRHIMQ7UK7O, -118.83257512344244, -175.37146392316248
AR5QVMHIITZSZ, -122.47673987775126, -195.23935831428562
ARI1EMAHUA9PO, -114.36939578851353, -140.0363461666384
ARJUW4XQOJNJR, -106.6882800010639, -115.9139532259727
AS1KP4SMNONQC, -127.35212254776563, -119.95808830412734
AS7HQZRGQ8CDO, -125.1052404542531, -204.12312471897627
ASE79VYZNLPVD, -132.45850888758767, -203.883625489148
AT8DDSZUBOC80, -123.8590062692198, -150.2660098326257
AU3AMYVBJ9DQ2, -108.66489057171367, -110.0047072326034
AU954O2L5LLGJ, -116.04629260050761, -177.4480113722329
AUYGA5NAC1IO6, -105.48297125061056, -160.26303488397562
AV7OKGJ2PJO30, -127.20651037589381, -110.28893884017874
AVIPOL2XSM41P, -121.44484431142729, -151.73250619346103
AVJ7MQZ6AQF5M, -134.73890260162796, -271.0228745684112
AVMRJOB0ZA7PB, -107.57223817038937, -134.54970523493716
AWB4J1GY0YL1J, -121.50917576006962, -145.38845867056406
AWKUOA7M4P8YI, -112.92386766559443, -114.9878801577781
AWMJZ6KVK2BBP, -133.04122198837817, -132.25136724175698
AYN0TD4NTSBI3, -110.9959497449887, -118.51687141384105
AYTH0E5PUXWX8, -109.78537130160522, -227.36441593560158
AZ330Q7B1O9R6, -120.19808284001552, -145.89079253640824
AZ8KL6F16ZS7G, -102.99808535165596, -110.35781666152675
